Strain,Metal_atomic_mass,Chalcogen_atomic_mass,Direction,Crack length,Temperature,Stress
0.022,183.84,78.971,zigzag,0,100,2.723565338
0.023,183.84,78.971,zigzag,0,100,2.84258024
0.024,183.84,78.971,zigzag,0,100,2.957298414
0.025,183.84,78.971,zigzag,0,100,3.083951147
0.026,183.84,78.971,zigzag,0,100,3.194629229
0.027,183.84,78.971,zigzag,0,100,3.320352635
0.028,183.84,78.971,zigzag,0,100,3.436681977
0.029,183.84,78.971,zigzag,0,100,3.555646372
0.03,183.84,78.971,zigzag,0,100,3.670512107
0.031,183.84,78.971,zigzag,0,100,3.786170765
0.032,183.84,78.971,zigzag,0,100,3.902792856
0.033,183.84,78.971,zigzag,0,100,4.015904412
0.034,183.84,78.971,zigzag,0,100,4.132017246
0.035,183.84,78.971,zigzag,0,100,4.241654071
0.036,183.84,78.971,zigzag,0,100,4.358284034
0.037,183.84,78.971,zigzag,0,100,4.466242294
0.038,183.84,78.971,zigzag,0,100,4.581822685
0.039,183.84,78.971,zigzag,0,100,4.690148916
0.04,183.84,78.971,zigzag,0,100,4.806981228
0.041,183.84,78.971,zigzag,0,100,4.913990771
0.042,183.84,78.971,zigzag,0,100,5.030628974
0.043,183.84,78.971,zigzag,0,100,5.135767507
0.044,183.84,78.971,zigzag,0,100,5.253357753
0.045,183.84,78.971,zigzag,0,100,5.360734882
0.046,183.84,78.971,zigzag,0,100,5.471427546
0.047,183.84,78.971,zigzag,0,100,5.576915114
0.048,183.84,78.971,zigzag,0,100,5.686622558
0.049,183.84,78.971,zigzag,0,100,5.79639038
0.05,183.84,78.971,zigzag,0,100,5.901973165
0.051,183.84,78.971,zigzag,0,100,6.012534261
0.052,183.84,78.971,zigzag,0,100,6.108100029
0.053,183.84,78.971,zigzag,0,100,6.222147208
0.054,183.84,78.971,zigzag,0,100,6.317781423
0.055,183.84,78.971,zigzag,0,100,6.429454347
0.056,183.84,78.971,zigzag,0,100,6.53427409
0.057,183.84,78.971,zigzag,0,100,6.636224657
0.058,183.84,78.971,zigzag,0,100,6.745193635
0.059,183.84,78.971,zigzag,0,100,6.840867071
0.06,183.84,78.971,zigzag,0,100,6.951915865
0.061,183.84,78.971,zigzag,0,100,7.050866417
0.062,183.84,78.971,zigzag,0,100,7.152013441
0.063,183.84,78.971,zigzag,0,100,7.259030874
0.064,183.84,78.971,zigzag,0,100,7.353149745
0.065,183.84,78.971,zigzag,0,100,7.454980127
0.066,183.84,78.971,zigzag,0,100,7.556530129
0.067,183.84,78.971,zigzag,0,100,7.64833905
0.068,183.84,78.971,zigzag,0,100,7.752803354
0.069,183.84,78.971,zigzag,0,100,7.851580986
0.07,183.84,78.971,zigzag,0,100,7.945986563
0.071,183.84,78.971,zigzag,0,100,8.047637771
0.072,183.84,78.971,zigzag,0,100,8.145523822
0.073,183.84,78.971,zigzag,0,100,8.240589066
0.074,183.84,78.971,zigzag,0,100,8.338015891
0.075,183.84,78.971,zigzag,0,100,8.434882795
0.076,183.84,78.971,zigzag,0,100,8.527985889
0.077,183.84,78.971,zigzag,0,100,8.621942961
0.078,183.84,78.971,zigzag,0,100,8.718715925
0.079,183.84,78.971,zigzag,0,100,8.810501681
0.08,183.84,78.971,zigzag,0,100,8.901619966
0.081,183.84,78.971,zigzag,0,100,8.99373639
0.082,183.84,78.971,zigzag,0,100,9.086549455
0.083,183.84,78.971,zigzag,0,100,9.175918788
0.084,183.84,78.971,zigzag,0,100,9.266892061
0.085,183.84,78.971,zigzag,0,100,9.361074316
0.086,183.84,78.971,zigzag,0,100,9.453629833
0.087,183.84,78.971,zigzag,0,100,9.541759551
0.088,183.84,78.971,zigzag,0,100,9.630151238
0.089,183.84,78.971,zigzag,0,100,9.720490674
0.09,183.84,78.971,zigzag,0,100,9.810797737
0.091,183.84,78.971,zigzag,0,100,9.895617088
0.092,183.84,78.971,zigzag,0,100,9.982212808
0.093,183.84,78.971,zigzag,0,100,10.06944068
0.094,183.84,78.971,zigzag,0,100,10.15836896
0.095,183.84,78.971,zigzag,0,100,10.24393746
0.096,183.84,78.971,zigzag,0,100,10.32772821
0.097,183.84,78.971,zigzag,0,100,10.41290875
0.098,183.84,78.971,zigzag,0,100,10.49574558
0.099,183.84,78.971,zigzag,0,100,10.58233193
0.1,183.84,78.971,zigzag,0,100,10.66751934
0.101,183.84,78.971,zigzag,0,100,10.75195978
0.102,183.84,78.971,zigzag,0,100,10.83290715
0.103,183.84,78.971,zigzag,0,100,10.91436582
0.104,183.84,78.971,zigzag,0,100,10.99265353
0.105,183.84,78.971,zigzag,0,100,11.07530786
0.106,183.84,78.971,zigzag,0,100,11.15717564
0.107,183.84,78.971,zigzag,0,100,11.23843739
0.108,183.84,78.971,zigzag,0,100,11.31768464
0.109,183.84,78.971,zigzag,0,100,11.3966464
0.11,183.84,78.971,zigzag,0,100,11.47538826
0.111,183.84,78.971,zigzag,0,100,11.55242286
0.112,183.84,78.971,zigzag,0,100,11.62997634
0.113,183.84,78.971,zigzag,0,100,11.70850815
0.114,183.84,78.971,zigzag,0,100,11.78501849
0.115,183.84,78.971,zigzag,0,100,11.85899274
0.116,183.84,78.971,zigzag,0,100,11.93494689
0.117,183.84,78.971,zigzag,0,100,12.01143034
0.118,183.84,78.971,zigzag,0,100,12.08586477
0.119,183.84,78.971,zigzag,0,100,12.15935953
0.12,183.84,78.971,zigzag,0,100,12.23292863
0.121,183.84,78.971,zigzag,0,100,12.30454619
0.122,183.84,78.971,zigzag,0,100,12.37835471
0.123,183.84,78.971,zigzag,0,100,12.45217936
0.124,183.84,78.971,zigzag,0,100,12.52441527
0.125,183.84,78.971,zigzag,0,100,12.59481975
0.126,183.84,78.971,zigzag,0,100,12.66443258
0.127,183.84,78.971,zigzag,0,100,12.7330803
0.128,183.84,78.971,zigzag,0,100,12.80348921
0.129,183.84,78.971,zigzag,0,100,12.87027501
0.13,183.84,78.971,zigzag,0,100,12.93759717
0.131,183.84,78.971,zigzag,0,100,13.00588617
0.132,183.84,78.971,zigzag,0,100,13.07449627
0.133,183.84,78.971,zigzag,0,100,13.14399488
0.134,183.84,78.971,zigzag,0,100,13.21181281
0.135,183.84,78.971,zigzag,0,100,13.27861722
0.136,183.84,78.971,zigzag,0,100,13.34453948
0.137,183.84,78.971,zigzag,0,100,13.41021974
0.138,183.84,78.971,zigzag,0,100,13.47395642
0.139,183.84,78.971,zigzag,0,100,13.53660681
0.14,183.84,78.971,zigzag,0,100,13.59908703
0.141,183.84,78.971,zigzag,0,100,13.65990084
0.142,183.84,78.971,zigzag,0,100,13.72184042
0.143,183.84,78.971,zigzag,0,100,13.78525544
0.144,183.84,78.971,zigzag,0,100,13.84781708
0.145,183.84,78.971,zigzag,0,100,13.91073787
0.146,183.84,78.971,zigzag,0,100,13.97180628
0.147,183.84,78.971,zigzag,0,100,14.03276958
0.148,183.84,78.971,zigzag,0,100,14.0902782
0.149,183.84,78.971,zigzag,0,100,14.14747046
0.15,183.84,78.971,zigzag,0,100,14.20417268
0.151,183.84,78.971,zigzag,0,100,14.26409026
0.152,183.84,78.971,zigzag,0,100,14.32320664
0.153,183.84,78.971,zigzag,0,100,14.38017524
0.154,183.84,78.971,zigzag,0,100,14.43563659
0.155,183.84,78.971,zigzag,0,100,14.48916604
0.156,183.84,78.971,zigzag,0,100,14.54397826
0.157,183.84,78.971,zigzag,0,100,14.59956604
0.158,183.84,78.971,zigzag,0,100,14.65717284
0.159,183.84,78.971,zigzag,0,100,14.7128493
0.16,183.84,78.971,zigzag,0,100,14.76514296
0.161,183.84,78.971,zigzag,0,100,14.81454997
0.162,183.84,78.971,zigzag,0,100,14.86413251
0.163,183.84,78.971,zigzag,0,100,14.91444808
0.164,183.84,78.971,zigzag,0,100,14.967355
0.165,183.84,78.971,zigzag,0,100,15.02012671
0.166,183.84,78.971,zigzag,0,100,15.07217665
0.167,183.84,78.971,zigzag,0,100,15.12009315
0.168,183.84,78.971,zigzag,0,100,15.16330602
0.169,183.84,78.971,zigzag,0,100,15.21250436
0.17,183.84,78.971,zigzag,0,100,15.26333609
0.171,183.84,78.971,zigzag,0,100,15.31257306
0.172,183.84,78.971,zigzag,0,100,15.36022617
0.173,183.84,78.971,zigzag,0,100,15.40152423
0.174,183.84,78.971,zigzag,0,100,15.44416972
0.175,183.84,78.971,zigzag,0,100,15.49365061
0.176,183.84,78.971,zigzag,0,100,15.54094818
0.177,183.84,78.971,zigzag,0,100,15.58480429
0.178,183.84,78.971,zigzag,0,100,15.62581503
0.179,183.84,78.971,zigzag,0,100,15.66569972
0.18,183.84,78.971,zigzag,0,100,15.70871473
0.181,183.84,78.971,zigzag,0,100,15.75565777
0.182,183.84,78.971,zigzag,0,100,15.79651807
0.183,183.84,78.971,zigzag,0,100,15.83426792
0.184,183.84,78.971,zigzag,0,100,15.86894329
0.185,183.84,78.971,zigzag,0,100,15.91311152
0.186,183.84,78.971,zigzag,0,100,15.95654912
0.187,183.84,78.971,zigzag,0,100,15.99505343
0.188,183.84,78.971,zigzag,0,100,16.02864269
0.189,183.84,78.971,zigzag,0,100,16.06555637
0.19,183.84,78.971,zigzag,0,100,16.105311
0.191,183.84,78.971,zigzag,0,100,16.14135119
0.192,183.84,78.971,zigzag,0,100,16.17690951
0.193,183.84,78.971,zigzag,0,100,16.20857682
0.194,183.84,78.971,zigzag,0,100,16.24568701
0.195,183.84,78.971,zigzag,0,100,16.28023166
0.196,183.84,78.971,zigzag,0,100,16.31491026
0.197,183.84,78.971,zigzag,0,100,16.34618283
0.198,183.84,78.971,zigzag,0,100,16.37686997
0.199,183.84,78.971,zigzag,0,100,16.40868665
0.2,183.84,78.971,zigzag,0,100,16.4440683
0.201,183.84,78.971,zigzag,0,100,16.46804968
0.202,183.84,78.971,zigzag,0,100,16.49948274
0.203,183.84,78.971,zigzag,0,100,16.5304214
0.204,183.84,78.971,zigzag,0,100,16.55945333
0.205,183.84,78.971,zigzag,0,100,16.58376772
0.206,183.84,78.971,zigzag,0,100,16.61527707
0.207,183.84,78.971,zigzag,0,100,16.64495286
0.208,183.84,78.971,zigzag,0,100,16.66375535
0.209,183.84,78.971,zigzag,0,100,16.69096305
0.21,183.84,78.971,zigzag,0,100,16.72021096
0.211,183.84,78.971,zigzag,0,100,16.74048194
0.212,183.84,78.971,zigzag,0,100,16.76110895
0.213,183.84,78.971,zigzag,0,100,16.78914599
0.214,183.84,78.971,zigzag,0,100,16.80964192
0.215,183.84,78.971,zigzag,0,100,16.83116989
0.216,183.84,78.971,zigzag,0,100,16.85082312
0.217,183.84,78.971,zigzag,0,100,16.8746889
0.218,183.84,78.971,zigzag,0,100,16.8924698
0.219,183.84,78.971,zigzag,0,100,16.91108134
0.22,183.84,78.971,zigzag,0,100,16.92926623
0.221,183.84,78.971,zigzag,0,100,16.94731715
0.222,183.84,78.971,zigzag,0,100,16.96752513
0.223,183.84,78.971,zigzag,0,100,16.98092949
0.224,183.84,78.971,zigzag,0,100,16.99602856
0.225,183.84,78.971,zigzag,0,100,17.01457293
0.226,183.84,78.971,zigzag,0,100,17.025834
0.227,183.84,78.971,zigzag,0,100,16.76184777
0.228,183.84,78.971,zigzag,0,100,15.64758057
0.229,183.84,78.971,zigzag,0,100,13.75772597
0.23,183.84,78.971,zigzag,0,100,10.81798266
0.231,183.84,78.971,zigzag,0,100,6.453254361
0.232,183.84,78.971,zigzag,0,100,0.981047738
0.233,183.84,78.971,zigzag,0,100,0
0.234,183.84,78.971,zigzag,0,100,0
0.235,183.84,78.971,zigzag,0,100,0
0.236,183.84,78.971,zigzag,0,100,0
0.237,183.84,78.971,zigzag,0,100,0
0.238,183.84,78.971,zigzag,0,100,0
0.239,183.84,78.971,zigzag,0,100,0
0.24,183.84,78.971,zigzag,0,100,0
0.241,183.84,78.971,zigzag,0,100,0
0.242,183.84,78.971,zigzag,0,100,0
0.243,183.84,78.971,zigzag,0,100,0
0.244,183.84,78.971,zigzag,0,100,0
0.245,183.84,78.971,zigzag,0,100,0
0.246,183.84,78.971,zigzag,0,100,0
0.247,183.84,78.971,zigzag,0,100,0
0.248,183.84,78.971,zigzag,0,100,0
0.249,183.84,78.971,zigzag,0,100,0
0.25,183.84,78.971,zigzag,0,100,0
0.251,183.84,78.971,zigzag,0,100,0
0.252,183.84,78.971,zigzag,0,100,0
0.253,183.84,78.971,zigzag,0,100,0
0.254,183.84,78.971,zigzag,0,100,0
0.255,183.84,78.971,zigzag,0,100,0
0.256,183.84,78.971,zigzag,0,100,0
0.257,183.84,78.971,zigzag,0,100,0
0.258,183.84,78.971,zigzag,0,100,0
0.259,183.84,78.971,zigzag,0,100,0
0.26,183.84,78.971,zigzag,0,100,0
0.261,183.84,78.971,zigzag,0,100,0
0.262,183.84,78.971,zigzag,0,100,0
0.263,183.84,78.971,zigzag,0,100,0
0.264,183.84,78.971,zigzag,0,100,0
0.265,183.84,78.971,zigzag,0,100,0
0.266,183.84,78.971,zigzag,0,100,0
0.267,183.84,78.971,zigzag,0,100,0
0.268,183.84,78.971,zigzag,0,100,0
0.269,183.84,78.971,zigzag,0,100,0
0.27,183.84,78.971,zigzag,0,100,0
0.271,183.84,78.971,zigzag,0,100,0
0.272,183.84,78.971,zigzag,0,100,0
0.273,183.84,78.971,zigzag,0,100,0
0.274,183.84,78.971,zigzag,0,100,0
0.275,183.84,78.971,zigzag,0,100,0
0.276,183.84,78.971,zigzag,0,100,0
0.277,183.84,78.971,zigzag,0,100,0
0.278,183.84,78.971,zigzag,0,100,0
0.279,183.84,78.971,zigzag,0,100,0
0.28,183.84,78.971,zigzag,0,100,0
0.281,183.84,78.971,zigzag,0,100,0
0.282,183.84,78.971,zigzag,0,100,0
0.283,183.84,78.971,zigzag,0,100,0
0.284,183.84,78.971,zigzag,0,100,0
0.285,183.84,78.971,zigzag,0,100,0
0.286,183.84,78.971,zigzag,0,100,0
0.287,183.84,78.971,zigzag,0,100,0
0.288,183.84,78.971,zigzag,0,100,0
0.289,183.84,78.971,zigzag,0,100,0
0.29,183.84,78.971,zigzag,0,100,0
0.291,183.84,78.971,zigzag,0,100,0
0.292,183.84,78.971,zigzag,0,100,0
0.293,183.84,78.971,zigzag,0,100,0
0.294,183.84,78.971,zigzag,0,100,0
0.295,183.84,78.971,zigzag,0,100,0
0.296,183.84,78.971,zigzag,0,100,0
0.297,183.84,78.971,zigzag,0,100,0
0.298,183.84,78.971,zigzag,0,100,0
0.299,183.84,78.971,zigzag,0,100,0
0.3,183.84,78.971,zigzag,0,100,0
0,183.84,78.971,zigzag,0,200,0
0.001,183.84,78.971,zigzag,0,200,0.13711336
0.002,183.84,78.971,zigzag,0,200,0.253882697
0.003,183.84,78.971,zigzag,0,200,0.374761732
0.004,183.84,78.971,zigzag,0,200,0.522191606
0.005,183.84,78.971,zigzag,0,200,0.640386073
0.006,183.84,78.971,zigzag,0,200,0.757396034
0.007,183.84,78.971,zigzag,0,200,0.898923326
0.008,183.84,78.971,zigzag,0,200,1.015917391
0.009,183.84,78.971,zigzag,0,200,1.136218236
0.01,183.84,78.971,zigzag,0,200,1.266804529
0.011,183.84,78.971,zigzag,0,200,1.371728597
0.012,183.84,78.971,zigzag,0,200,1.503694353
0.013,183.84,78.971,zigzag,0,200,1.619903963
0.014,183.84,78.971,zigzag,0,200,1.730063892
0.015,183.84,78.971,zigzag,0,200,1.868029628
0.016,183.84,78.971,zigzag,0,200,1.975865173
0.017,183.84,78.971,zigzag,0,200,2.097220642
0.018,183.84,78.971,zigzag,0,200,2.221696212
0.019,183.84,78.971,zigzag,0,200,2.3367219
0.02,183.84,78.971,zigzag,0,200,2.468116387
0.021,183.84,78.971,zigzag,0,200,2.575321844
0.022,183.84,78.971,zigzag,0,200,2.702604701
0.023,183.84,78.971,zigzag,0,200,2.819738245
0.024,183.84,78.971,zigzag,0,200,2.935112042
0.025,183.84,78.971,zigzag,0,200,3.063324012
0.026,183.84,78.971,zigzag,0,200,3.174083654
0.027,183.84,78.971,zigzag,0,200,3.30395192
0.028,183.84,78.971,zigzag,0,200,3.415837949
0.029,183.84,78.971,zigzag,0,200,3.538364554
0.03,183.84,78.971,zigzag,0,200,3.646301829
0.031,183.84,78.971,zigzag,0,200,3.763865565
0.032,183.84,78.971,zigzag,0,200,3.879415655
0.033,183.84,78.971,zigzag,0,200,3.987095777
0.034,183.84,78.971,zigzag,0,200,4.103197427
0.035,183.84,78.971,zigzag,0,200,4.210187574
0.036,183.84,78.971,zigzag,0,200,4.326319447
0.037,183.84,78.971,zigzag,0,200,4.431378223
0.038,183.84,78.971,zigzag,0,200,4.546201464
0.039,183.84,78.971,zigzag,0,200,4.654242857
0.04,183.84,78.971,zigzag,0,200,4.775091358
0.041,183.84,78.971,zigzag,0,200,4.879821798
0.042,183.84,78.971,zigzag,0,200,4.997150011
0.043,183.84,78.971,zigzag,0,200,5.103536641
0.044,183.84,78.971,zigzag,0,200,5.220983186
0.045,183.84,78.971,zigzag,0,200,5.328956575
0.046,183.84,78.971,zigzag,0,200,5.436482383
0.047,183.84,78.971,zigzag,0,200,5.54316844
0.048,183.84,78.971,zigzag,0,200,5.647993096
0.049,183.84,78.971,zigzag,0,200,5.764362271
0.05,183.84,78.971,zigzag,0,200,5.860798823
0.051,183.84,78.971,zigzag,0,200,5.970483444
0.052,183.84,78.971,zigzag,0,200,6.0704027
0.053,183.84,78.971,zigzag,0,200,6.175556419
0.054,183.84,78.971,zigzag,0,200,6.2835887
0.055,183.84,78.971,zigzag,0,200,6.382146598
0.056,183.84,78.971,zigzag,0,200,6.496141695
0.057,183.84,78.971,zigzag,0,200,6.596282976
0.058,183.84,78.971,zigzag,0,200,6.693516714
0.059,183.84,78.971,zigzag,0,200,6.804765762
0.06,183.84,78.971,zigzag,0,200,6.903257035
0.061,183.84,78.971,zigzag,0,200,7.012059298
0.062,183.84,78.971,zigzag,0,200,7.113081913
0.063,183.84,78.971,zigzag,0,200,7.208026973
0.064,183.84,78.971,zigzag,0,200,7.312265599
0.065,183.84,78.971,zigzag,0,200,7.405244616
0.066,183.84,78.971,zigzag,0,200,7.499870035
0.067,183.84,78.971,zigzag,0,200,7.604162108
0.068,183.84,78.971,zigzag,0,200,7.700384968
0.069,183.84,78.971,zigzag,0,200,7.796819823
0.07,183.84,78.971,zigzag,0,200,7.899600383
0.071,183.84,78.971,zigzag,0,200,7.99417795
0.072,183.84,78.971,zigzag,0,200,8.088367011
0.073,183.84,78.971,zigzag,0,200,8.195201762
0.074,183.84,78.971,zigzag,0,200,8.291625305
0.075,183.84,78.971,zigzag,0,200,8.379976961
0.076,183.84,78.971,zigzag,0,200,8.480890446
0.077,183.84,78.971,zigzag,0,200,8.575212757
0.078,183.84,78.971,zigzag,0,200,8.659115206
0.079,183.84,78.971,zigzag,0,200,8.747467341
0.08,183.84,78.971,zigzag,0,200,8.848001019
0.081,183.84,78.971,zigzag,0,200,8.94197872
0.082,183.84,78.971,zigzag,0,200,9.02507424
0.083,183.84,78.971,zigzag,0,200,9.115069438
0.084,183.84,78.971,zigzag,0,200,9.213253292
0.085,183.84,78.971,zigzag,0,200,9.30664143
0.086,183.84,78.971,zigzag,0,200,9.390855551
0.087,183.84,78.971,zigzag,0,200,9.479030617
0.088,183.84,78.971,zigzag,0,200,9.574399929
0.089,183.84,78.971,zigzag,0,200,9.664648882
0.09,183.84,78.971,zigzag,0,200,9.751881099
0.091,183.84,78.971,zigzag,0,200,9.829239628
0.092,183.84,78.971,zigzag,0,200,9.918200757
0.093,183.84,78.971,zigzag,0,200,10.00971218
0.094,183.84,78.971,zigzag,0,200,10.10012192
0.095,183.84,78.971,zigzag,0,200,10.18442297
0.096,183.84,78.971,zigzag,0,200,10.26508954
0.097,183.84,78.971,zigzag,0,200,10.34626044
0.098,183.84,78.971,zigzag,0,200,10.43276791
0.099,183.84,78.971,zigzag,0,200,10.51951863
0.1,183.84,78.971,zigzag,0,200,10.60745263
0.101,183.84,78.971,zigzag,0,200,10.69079418
0.102,183.84,78.971,zigzag,0,200,10.76737775
0.103,183.84,78.971,zigzag,0,200,10.84203683
0.104,183.84,78.971,zigzag,0,200,10.91875945
0.105,183.84,78.971,zigzag,0,200,11.00111896
0.106,183.84,78.971,zigzag,0,200,11.08518478
0.107,183.84,78.971,zigzag,0,200,11.16777953
0.108,183.84,78.971,zigzag,0,200,11.25136133
0.109,183.84,78.971,zigzag,0,200,11.33181334
0.11,183.84,78.971,zigzag,0,200,11.4067391
0.111,183.84,78.971,zigzag,0,200,11.48329129
0.112,183.84,78.971,zigzag,0,200,11.55846244
0.113,183.84,78.971,zigzag,0,200,11.63359275
0.114,183.84,78.971,zigzag,0,200,11.70968626
0.115,183.84,78.971,zigzag,0,200,11.78114164
0.116,183.84,78.971,zigzag,0,200,11.85721594
0.117,183.84,78.971,zigzag,0,200,11.93154594
0.118,183.84,78.971,zigzag,0,200,12.00658893
0.119,183.84,78.971,zigzag,0,200,12.07910842
0.12,183.84,78.971,zigzag,0,200,12.15036614
0.121,183.84,78.971,zigzag,0,200,12.22675893
0.122,183.84,78.971,zigzag,0,200,12.2974106
0.123,183.84,78.971,zigzag,0,200,12.36732193
0.124,183.84,78.971,zigzag,0,200,12.43982455
0.125,183.84,78.971,zigzag,0,200,12.50970815
0.126,183.84,78.971,zigzag,0,200,12.57665292
0.127,183.84,78.971,zigzag,0,200,12.6494058
0.128,183.84,78.971,zigzag,0,200,12.71843912
0.129,183.84,78.971,zigzag,0,200,12.78731751
0.13,183.84,78.971,zigzag,0,200,12.85278161
0.131,183.84,78.971,zigzag,0,200,12.9248076
0.132,183.84,78.971,zigzag,0,200,12.98955323
0.133,183.84,78.971,zigzag,0,200,13.05603958
0.134,183.84,78.971,zigzag,0,200,13.12479714
0.135,183.84,78.971,zigzag,0,200,13.19011126
0.136,183.84,78.971,zigzag,0,200,13.25312628
0.137,183.84,78.971,zigzag,0,200,13.3204836
0.138,183.84,78.971,zigzag,0,200,13.38271292
0.139,183.84,78.971,zigzag,0,200,13.44771156
0.14,183.84,78.971,zigzag,0,200,13.50579624
0.141,183.84,78.971,zigzag,0,200,13.56724296
0.142,183.84,78.971,zigzag,0,200,13.63360905
0.143,183.84,78.971,zigzag,0,200,13.69556894
0.144,183.84,78.971,zigzag,0,200,13.75532558
0.145,183.84,78.971,zigzag,0,200,13.81340233
0.146,183.84,78.971,zigzag,0,200,13.8743096
0.147,183.84,78.971,zigzag,0,200,13.93309343
0.148,183.84,78.971,zigzag,0,200,13.99280651
0.149,183.84,78.971,zigzag,0,200,14.05292545
0.15,183.84,78.971,zigzag,0,200,14.10855454
0.151,183.84,78.971,zigzag,0,200,14.16370581
0.152,183.84,78.971,zigzag,0,200,14.22366304
0.153,183.84,78.971,zigzag,0,200,14.27980291
0.154,183.84,78.971,zigzag,0,200,14.33422315
0.155,183.84,78.971,zigzag,0,200,14.39017162
0.156,183.84,78.971,zigzag,0,200,14.44537974
0.157,183.84,78.971,zigzag,0,200,14.49942724
0.158,183.84,78.971,zigzag,0,200,14.55299862
0.159,183.84,78.971,zigzag,0,200,14.60650443
0.16,183.84,78.971,zigzag,0,200,14.65650712
0.161,183.84,78.971,zigzag,0,200,14.70965206
0.162,183.84,78.971,zigzag,0,200,14.75780739
0.163,183.84,78.971,zigzag,0,200,14.80529891
0.164,183.84,78.971,zigzag,0,200,14.85792131
0.165,183.84,78.971,zigzag,0,200,14.90807137
0.166,183.84,78.971,zigzag,0,200,14.96469106
0.167,183.84,78.971,zigzag,0,200,15.01369404
0.168,183.84,78.971,zigzag,0,200,15.05537428
0.169,183.84,78.971,zigzag,0,200,15.10101741
0.17,183.84,78.971,zigzag,0,200,15.14553921
0.171,183.84,78.971,zigzag,0,200,15.19632722
0.172,183.84,78.971,zigzag,0,200,15.24078838
0.173,183.84,78.971,zigzag,0,200,15.28944817
0.174,183.84,78.971,zigzag,0,200,15.33209289
0.175,183.84,78.971,zigzag,0,200,15.37444775
0.176,183.84,78.971,zigzag,0,200,15.4175691
0.177,183.84,78.971,zigzag,0,200,15.46075309
0.178,183.84,78.971,zigzag,0,200,15.5073017
0.179,183.84,78.971,zigzag,0,200,15.55131168
0.18,183.84,78.971,zigzag,0,200,15.59139233
0.181,183.84,78.971,zigzag,0,200,15.6337344
0.182,183.84,78.971,zigzag,0,200,15.67157385
0.183,183.84,78.971,zigzag,0,200,15.71236189
0.184,183.84,78.971,zigzag,0,200,15.74986653
0.185,183.84,78.971,zigzag,0,200,15.78517556
0.186,183.84,78.971,zigzag,0,200,15.82492917
0.187,183.84,78.971,zigzag,0,200,15.8666622
0.188,183.84,78.971,zigzag,0,200,15.90178631
0.189,183.84,78.971,zigzag,0,200,15.93475691
0.19,183.84,78.971,zigzag,0,200,15.97301577
0.191,183.84,78.971,zigzag,0,200,16.00257121
0.192,183.84,78.971,zigzag,0,200,16.04276275
0.193,183.84,78.971,zigzag,0,200,16.07778343
0.194,183.84,78.971,zigzag,0,200,16.11292924
0.195,183.84,78.971,zigzag,0,200,16.14381957
0.196,183.84,78.971,zigzag,0,200,16.1751761
0.197,183.84,78.971,zigzag,0,200,16.20178947
0.198,183.84,78.971,zigzag,0,200,16.24085657
0.199,183.84,78.971,zigzag,0,200,16.26734682
0.2,183.84,78.971,zigzag,0,200,16.29687617
0.201,183.84,78.971,zigzag,0,200,16.32219222
0.202,183.84,78.971,zigzag,0,200,16.35494632
0.203,183.84,78.971,zigzag,0,200,16.37721507
0.204,183.84,78.971,zigzag,0,200,16.40362935
0.205,183.84,78.971,zigzag,0,200,16.43806765
0.206,183.84,78.971,zigzag,0,200,16.46475122
0.207,183.84,78.971,zigzag,0,200,16.25377886
0.208,183.84,78.971,zigzag,0,200,15.40836499
0.209,183.84,78.971,zigzag,0,200,13.85882945
0.21,183.84,78.971,zigzag,0,200,11.560488
0.211,183.84,78.971,zigzag,0,200,8.221912174
